id_post,class,subject,text,Media_url
552834481183539201,1,charliehebdo-all-rnr-threads,"6 days after Charlie Hebdo's 2011 firebombing, it ran an image of a cartoonist kissing a jihadi, with caption: Love is stronger than hate",
552816933851394048,1,charliehebdo-all-rnr-threads,"#CharlieHebdo  journalist: ""We want to laugh at the extremists—every extremist. They can be Muslim, Jewish, Catholic"" http://t.co/TZlKXk6dEi",
552979466050613248,1,charliehebdo-all-rnr-threads,"Horrible tragedy in Paris today was not done by Muslims, but done by terrorists. Let us unite against hate + pray for peace. #CharlieHebdo",
552816561514635264,1,charliehebdo-all-rnr-threads,Fight intimidation with controversy: #CharlieHebdo’s response to critics http://t.co/skrY35Fsm1 http://t.co/C5x9C9rCeG,http://pbs.twimg.com/media/B6v_u8DIYAEPupd.png
553468593141469184,1,charliehebdo-all-rnr-threads,THIS: RT @LatuffCartoons: let's talk seriously about #CharlieHebdo &amp; Western double standard on freedom of speech http://t.co/r7zBacbndM,http://pbs.twimg.com/media/B60LqqHIUAEVoyd.png
553535765997969408,1,charliehebdo-all-rnr-threads,"Kill them &amp; when you're done kill their pet goat❌RT""@sammy2168: @jjauthor  @FlyoverCulture @DrMartyFox http://t.co/0oTaUVvisg” #CharlieHebdo",http://pbs.twimg.com/media/B6y07prIAAAZDwD.jpg
552817769604198400,1,charliehebdo-all-rnr-threads,"""I do not agree with what you have to say, but I'll defend to the death your right to say it."" -Voltaire 

#JeSuisCharlie",
553203041705664513,1,charliehebdo-all-rnr-threads,"The hashtag #JeSuisAhmed is a powerful one. For Ahmed, the Muslim cop killed outside #CharlieHebdo http://t.co/cE1xLniFDm",http://pbs.twimg.com/media/B61QWGTCYAILJem.png
553578250186665984,1,charliehebdo-all-rnr-threads,These cartoons are poignant tributes to victims of the Charlie Hebdo attack http://t.co/WrJDKBeYXI http://t.co/iVs8lDncV3,http://pbs.twimg.com/media/B66uTh_CcAE2VTM.jpg
552835385043062784,1,charliehebdo-all-rnr-threads,"Globally, cartoonists like @na_dessinateur are paying homage to their peers killed in #CharlieHebdo attack http://t.co/tuyqIzp2gi",http://pbs.twimg.com/media/B6wI3kWCMAAQ9nT.jpg
552829129356496896,1,charliehebdo-all-rnr-threads,"""Fanaticism is a monster that pretends to be the child of religion"" Voltaire #JeSuisCharlie",
553201549997277185,1,charliehebdo-all-rnr-threads,This is why I and other Muslims won't apologise for the Charlie Hebdo attacks – @javaria_akbar http://t.co/cHnDC9bdR3 http://t.co/2mEb09ZDNJ,http://pbs.twimg.com/media/B61drmQCUAAFZJJ.jpg
552816686752358401,1,charliehebdo-all-rnr-threads,"This is a time to stand with the victims, condemn terror, and remind people of Breivik, Mcveigh and others. #perspective #CharlieHebdo",
553585530504749057,1,charliehebdo-all-rnr-threads,BREAKING: Four explosions heard at site of hostage-taking in eastern Paris: Reuters reporter  http://t.co/91WTMcaRDz,
553590811355795456,1,charliehebdo-all-rnr-threads,"I see humans but no humanity.
#LiberteDExpression #JeSuisCharlie  #charliehebdo http://t.co/6jRiKDHTSr",http://pbs.twimg.com/media/B66_6JiIIAAXOnV.jpg
553592040374947840,1,charliehebdo-all-rnr-threads,"Gunman holding hostages at kosher supermarket in eastern Paris killed, local reports say http://t.co/kmYZ5XwvYO",
553591736598269952,1,charliehebdo-all-rnr-threads,If true that the #CharlieHebdo magazine attackers met their fates at a printing shop... well... then the rest of this tweet writes itself.,
552807783385800705,1,charliehebdo-all-rnr-threads,"Gunmen in #CharlieHebdo attack are on the loose, ""will (be) chased as long as necessary,"" French President says. http://t.co/zUfxcG3Rfs",
552803792618799106,1,charliehebdo-all-rnr-threads,"In reporting the story, the Telegraph has pixilated Charlie Hebdo's La Vie De Mahomet: http://t.co/ElhnzUNr0A http://t.co/jdHLcQBtfp",http://pbs.twimg.com/media/B6vz82wCYAAxufZ.jpg
552804810463117312,1,charliehebdo-all-rnr-threads,Condolences to staff at Charlie Hebdo &amp; their loved ones. They stood for free speech &amp; paid with their lives.  I stand with #CharlieHebdo,
552833795142209536,1,charliehebdo-all-rnr-threads,The East London Mosque would like to offer its sincere condolences to the families of those killed during the #CharlieHebdo attacks (1/2),
553151804046082048,1,charliehebdo-all-rnr-threads,"Surviving Charlie Hebdo journalists will work with former colleagues to get the magazine's edition out next week, says an ex-Charlie writer.",
552840067199533057,1,charliehebdo-all-rnr-threads,We stand w/the int'l community in defense of freedom of press. Our thoughts R w/the victims &amp; families #CharlieHebdo http://t.co/dymLeiXPy1,http://pbs.twimg.com/media/B6wVG6VCEAEeANM.jpg
553583809602801665,1,charliehebdo-all-rnr-threads,FRENCH POLICE START RAID ON CHARLIE HEBDO SUSPECTS' HIDEOUT.,
553543395017510912,1,charliehebdo-all-rnr-threads,Photo of man that is holding hostages in the second location in #Paris http://t.co/nc0lFlm93c,http://pbs.twimg.com/media/B66UyLWCQAEOS3u.png
552805450350362625,1,charliehebdo-all-rnr-threads,"#CharlieHebdo Satire was the father of true political freedom, born in the 18th century; the scourge of bigots and tyrants. Sing its praises",
552816689386373121,1,charliehebdo-all-rnr-threads,So when do Barack Obama and Hillary Clinton recommend we arrest the rest of the Charlie Hebdo staff for inciting Islamic violence?,
552825236715208707,1,charliehebdo-all-rnr-threads,#CharlieHebdo: Everything you need to know about the magazine that refuses to be censored http://t.co/4LNGobrht7 http://t.co/t70U7NEBae,http://pbs.twimg.com/media/B6wHgtmCAAIfSEU.jpg
552832019940376576,1,charliehebdo-all-rnr-threads,"Bob Mankoff, New Yorker cartoon editor #JeSuisCharlie http://t.co/dK40qynqvu",http://pbs.twimg.com/media/B6wNykACMAATVR-.jpg
553101451271352320,1,charliehebdo-all-rnr-threads,Matt's perfect response. #CharlieHebdo http://t.co/GgoX0H0NgY,http://pbs.twimg.com/media/B60C1qcCUAAvxwo.jpg
552838559393013760,1,charliehebdo-all-rnr-threads,Sally Kohn compares today's #CharlieHebdo attack to all the 'Christians or Jews killing in name of religion' http://t.co/v3ScYGoWOX,
552826876398292992,1,charliehebdo-all-rnr-threads,"RT this cartoon and pay your tribute
show them real face of MUHAMMAD
#CharlieHebdo
#ParisShooting http://t.co/a6SPI3F3ow",http://pbs.twimg.com/media/B6wJHPzCIAAHSPT.jpg
552815443959091200,1,charliehebdo-all-rnr-threads,"Charlie Hebdo, the magazine that dared to poke fun at religion http://t.co/L5wXIOOr2p http://t.co/SpDK2rMW4K",http://pbs.twimg.com/media/B6v-sWbCIAEeG5Z.jpg
553582057537146880,1,charliehebdo-all-rnr-threads,"Gunshots heard, smoke seen at site of police operation in Dammartin-en-Goele, northeast of Paris - @Reuters, @SkyNews http://t.co/ZFJYh80uxy",
552846337746952194,1,charliehebdo-all-rnr-threads,Terrorists are sick people. You can't be in your right mind and say you believe in God and kill his creation. Makes no sense. #CharlieHebdo,
553189526177579008,1,charliehebdo-all-rnr-threads,Publish a Charlie Hebdo cartoon: show them the pen will still flourish when their guns have rusted http://t.co/5X0X9PwUqU #JeSuisCharlie,
552798010196107264,1,charliehebdo-all-rnr-threads,BREAKING: French government raises security alert to highest level after deadly attack at magazine Charlie Hebdo. http://t.co/ak9mTVfJdR,
553155988917075968,1,charliehebdo-all-rnr-threads,Indian artist Sudarsan Pattnaik and his tribute to those killed in the attack on Charlie Hebdo http://t.co/36rBaLxCJ6,http://pbs.twimg.com/media/B600IBNCMAEXE1m.jpg
552850514132873217,1,charliehebdo-all-rnr-threads,"Tragic, powerful drawing on #CharlieHebdo by Canberra Times cartoonist @davpope http://t.co/ny2St7OiBd",http://pbs.twimg.com/media/B6wenPpIEAEP6ZI.jpg
553124783043649537,1,charliehebdo-all-rnr-threads,"You're not Charlie Hebdo unless you are prepared to retweet its most ""offensive"" cartoons  #iamcharlie http://t.co/fbyn2UEcn0",http://pbs.twimg.com/media/B6yjZMtCAAArQIk.jpg
553115341338198016,1,charliehebdo-all-rnr-threads,"The ""Extremist"" Muslims are actually obeying The Qur'an.
The ""Moderate"" Muslims merely stand by and watch.

#CharlieHebdo",
552838203078873089,1,charliehebdo-all-rnr-threads,"Until then, let's riot and burn embassies and then wonder why people disrespect our Prophet. #CharlieHebdo #Facepalm",
552787144415404032,1,charliehebdo-all-rnr-threads,Police car with bullet holes in front of Charlie hebdo headquarter. Photo  @WilliamMolinie http://t.co/k6inhBmGsf,http://pbs.twimg.com/media/B6viYn6IYAAul73.jpg
553152831050362882,1,charliehebdo-all-rnr-threads,.@camanpour on what we know about the suspects in the #CharlieHebdo attack. http://t.co/pzMEbXnviP http://t.co/gx29pqiQiZ,
553472557978902529,1,charliehebdo-all-rnr-threads,New York Times Square #JeSuisCharlie http://t.co/QneXYbY0Bt,http://pbs.twimg.com/media/B62uFnMCEAIlVia.jpg
552812623658762240,1,charliehebdo-all-rnr-threads,"""I do not agree with what you have to say, but I'll defend to the death your right to say it."" -Voltaire #FreeSpeech  #JeSuisCharlie",
552839289919533056,1,charliehebdo-all-rnr-threads,Post the caricatures in solidarity and respect for the heroes from the satiric magazine #CharlieHebdo http://t.co/Ts1qzQKGtV,http://pbs.twimg.com/media/B6wUZ4LCEAAcrYE.jpg
553144964168036352,1,charliehebdo-all-rnr-threads,We begin in Paris with a moment of silence for those killed in the #CharlieHebdo attacks. http://t.co/KAZQB07OKy http://t.co/XDgW3uXmoF,http://pbs.twimg.com/media/B60qaTECMAAtoD5.jpg
553127086706397185,1,charliehebdo-all-rnr-threads,"Media translates""By the way I love you"" 2 Allah Akbar:) #ParisShooting #CharlieHebdo #JeSuisCharlie @JamilaBoughelaf http://t.co/in0VVlUbJg",http://pbs.twimg.com/media/B60aJydCMAAs5mq.jpg
553200552142983168,1,charliehebdo-all-rnr-threads,Indeed ....#charliehebdo http://t.co/uG68bncPDP,http://pbs.twimg.com/media/B61c-JzIUAALU2d.jpg
552850925510225920,1,charliehebdo-all-rnr-threads,In response to the #CharlieHebdo massacre we must not suppress liberties in the name of defending them - that’s what the terrorists want,
553478014785187840,1,charliehebdo-all-rnr-threads,I say the following as an atheist.  I'm sick &amp; tired of double standard #Muslims face. #CharlieHebdo #JeSuisCharlie http://t.co/kpMtzthr9I,http://pbs.twimg.com/media/B65ZSu2CAAEtx1v.jpg
553570681619640320,1,charliehebdo-all-rnr-threads,"Israeli SWAT team unit specializing in hostage situations on standby, ready to travel to Paris to assist French http://t.co/PBs3sMwhLt",
552819569103220736,1,charliehebdo-all-rnr-threads,"Cartoonists are often our dearest allies in fight 4 freedom of expression, and freedom in general. We mourn our #CharlieHebdo colleagues.",
553542628097019904,1,charliehebdo-all-rnr-threads,"If you tweeted #JeSuisCharlie, please RT: #JeSuisJuif",
553145859089920000,1,charliehebdo-all-rnr-threads,Response to horrific #CharlieHebdo murders should be to protect civil liberties not limit them. Not an excuse for more mass surveillance.,
553164722380742656,1,charliehebdo-all-rnr-threads,Charlie Hebdo attack: minute's silence held for victims around the world http://t.co/BP9uXF8M7F http://t.co/3uDo93WC5K,http://pbs.twimg.com/media/B608YjvCIAArorI.jpg
552983300730404864,1,charliehebdo-all-rnr-threads,Cowards~ Liberal Media Refuses To Show #CharlieHebdo Cartoons! But #RedNationRising Is NOT! #IslamIsTheProblem http://t.co/IXTbsRlNaU,http://pbs.twimg.com/media/B6yW9qHCEAAyRaA.jpg
552831101312303104,1,charliehebdo-all-rnr-threads,12 people have reportedly been killed in a shooting at French satirical magazine Charlie Hebdo http://t.co/j5QlD3v5IS http://t.co/eXEx2Sm7K5,http://pbs.twimg.com/media/B6wM3tzCMAAu0WL.jpg
553149880693456896,1,charliehebdo-all-rnr-threads,At cafe near #CharlieHebdo. Liberation says We are all Charlie. Parisien says They will not kill liberty/freedom. http://t.co/iHPk1f4N8O,http://pbs.twimg.com/media/B60u4plCIAE5g2x.jpg
553121522769219584,1,charliehebdo-all-rnr-threads,"Today, the whole world is Charlie (via @diklo69) http://t.co/vOuXCrsPKq #JeSuisCharlie",http://pbs.twimg.com/media/B6zle8_CEAAYIWd.jpg
553112060788473856,1,charliehebdo-all-rnr-threads,Let´s get serious about #CharlieHebdo and West's double standards on freedom of speech! http://t.co/g5wR4TnstL,http://pbs.twimg.com/media/B60MfNeIgAAnudL.png
553115396006764544,1,charliehebdo-all-rnr-threads,18 controversial covers published by #CharlieHebdo http://t.co/skCMN3PtsJ Photo: Charlie Hebdo http://t.co/EC2G9uANqc,http://pbs.twimg.com/media/B60PhaEIgAAWy1j.jpg
553157600225677312,1,charliehebdo-all-rnr-threads,Over a thousand have gathered at Martin Place to pay their respects #CharlieHebdo #JeSuisCharlie. Photo: @ShooterWol http://t.co/NSjias7HAM,http://pbs.twimg.com/media/B601556CEAEvCr_.jpg
552801724898226176,1,charliehebdo-all-rnr-threads,Fact: Most every journalist in India will stand with #CharlieHebdo. But not one publication will reprint their most controversial work.,
552839869387399168,1,charliehebdo-all-rnr-threads,Executing unarmed cartoonists can never be the will of any God. #CharlieHebdo,
553583847850663936,1,charliehebdo-all-rnr-threads,LIVE REPORT - Assault in #Dammartin http://t.co/j0qZQGopsx #CharlieHebdo http://t.co/czsIwEto2d,http://pbs.twimg.com/media/B665jeaCMAAJNqf.jpg
552836985493409792,1,charliehebdo-all-rnr-threads,"Man compares the Prophet to a dog! He prays for his forgiveness; has him buried in his own cloak, and prays upon his funeral. #CharlieHebdo",
552846874432909312,1,charliehebdo-all-rnr-threads,Pres. Obama's initial statement on the Paris terrorist attack did not condemn radical Islamists. He might try again later.  Or not.,
553489907524829184,1,charliehebdo-all-rnr-threads,→ http://t.co/girzJM1zS7 Charlie Hebdo has had a long tradition of disrespect and provocation #CharlieHebdo 623 http://t.co/YYY4nxbgaZ,http://pbs.twimg.com/media/B65kI2rIcAA0Orr.jpg
552837016350912512,1,charliehebdo-all-rnr-threads,"Brilliant: Bob Mankoff, New Yorker cartoon editor #CharlieHebdo http://t.co/hlGxq0Uf7e",http://pbs.twimg.com/media/B6wSVZqCQAIw3uk.jpg
552810625873633280,1,charliehebdo-all-rnr-threads,"In reporting the #CharlieHebdo terrorist attack, @Telegraph blurs out the French mag's cover cartoon of Mohammed http://t.co/8SDCsSVlc8",http://pbs.twimg.com/media/B6v6PRgCEAEubTK.png
552804301316579330,1,charliehebdo-all-rnr-threads,"I've seen one national newspaper pixelate out the cover of Charlie Hebdo - the self-censorship begins. Terrorists 1, Enlightenment 0",
553584683892871168,1,charliehebdo-all-rnr-threads,#Anonymous says it will avenge Charlie Hebdo attacks by shutting down jihadist websites http://t.co/7UqbG6esN1 http://t.co/QlI7idFGVR,http://pbs.twimg.com/media/B666VctIQAIXJoK.png
553131797379551232,1,charliehebdo-all-rnr-threads,"I don't agree with what you have to say,
but I'll defend to the death your right to say it.
#Voltaire

#JeSuisCharlie http://t.co/0bTQmQPmn1",http://pbs.twimg.com/media/B60ecDoCUAAYeKw.jpg
553188225691684864,1,charliehebdo-all-rnr-threads,"Tremendous front page to today's @Independent. Bravo @amolrajan et al. Simply brilliant. #JeSuisCharlie

↓ http://t.co/w7QpEVJ0pT",http://pbs.twimg.com/media/B61RwEzIMAApZY-.jpg
553473559352606720,1,charliehebdo-all-rnr-threads,"Boko Haram killed 2000 people in Baga over a period of 5 days. No, that won't make news like #CharlieHebdo because this is Africa lad.",
552836167029514240,1,charliehebdo-all-rnr-threads,"MT @KreaseChan The sort of free expression all authoritarians tolerate, from Syrian artist Ali Farzat. #JeSuisCharlie http://t.co/PSFNDuLUw6",http://pbs.twimg.com/media/B6wRkJhIMAA92D6.jpg
552833658017824768,1,charliehebdo-all-rnr-threads,How President Obama Sold Out Charlie Hebdo http://t.co/MTKYYiYqdw,
552820025409941506,1,charliehebdo-all-rnr-threads,It says much that men with guns feel quite so threatened by people with pens. #CharlieHebdo,
553182889379397632,1,charliehebdo-all-rnr-threads,Time for every Western Country 2 stand up &amp; say..... #JeSuisCharlie #IAmCharlieHebdo http://t.co/Okepxlhrl4,http://pbs.twimg.com/media/B61M5_bCQAADsVU.jpg
553225809444749313,1,charliehebdo-all-rnr-threads,Charlie Hebdo will print 1 million copies of next issue. http://t.co/AsJqXcoKAP #JeSuisCharlie http://t.co/HzQKnNo7FC,http://pbs.twimg.com/media/B61z8TCCcAITqGl.png
553099050409807872,1,charliehebdo-all-rnr-threads,One thing will never be taken from Charlie Hebdo: courage http://t.co/MZ78oOxKQ1,
553555593034596352,1,charliehebdo-all-rnr-threads,‘The death of faith in the West makes it harder for us to engage with Islam.'  http://t.co/KI4UUnhFcy (Pic: Rex) http://t.co/HDARGUoTtS,http://pbs.twimg.com/media/B66coHzCMAANzoo.jpg
552817151112142848,1,charliehebdo-all-rnr-threads,French forensic experts examine car used by armed gunmen who stormed offices of Charlie Hebdo http://t.co/ZINBZEnyAI http://t.co/DqZDx0gkHO,http://pbs.twimg.com/media/B6wARRoIYAEPdBM.jpg
553582812964876288,1,charliehebdo-all-rnr-threads,Three large explosions and gunfire heard where #CharlieHebdo suspects are holed up. http://t.co/7Bxdhozq4H,
553543144172969984,1,charliehebdo-all-rnr-threads,"Dear France, your experiment with multiculturlaism has failed. #JeSuisCharlie #CharlieHebdo http://t.co/r1M2gIVtPq",http://pbs.twimg.com/media/B66UjlgCYAAWf7k.jpg
552821810572439553,1,charliehebdo-all-rnr-threads,"The gunmen responsible will be ""chased as long as necessary,"" @fhollande says. http://t.co/4fOLNaIHJe #CharlieHebdo
https://t.co/rL4iz7VayD",
552806610490646528,1,charliehebdo-all-rnr-threads,"As a Muslim, killing innocent people in the name of Islam is much, much more offensive to me than any cartoon can ever be. #CharlieHebdo",
552851679905734657,1,charliehebdo-all-rnr-threads,"Am so shocked.Charlie Hebdo's editors,journalists,cartoonists are killed by Islamic terrorists.Time to declare Islam as terrorists' religion",
552832142397296641,1,charliehebdo-all-rnr-threads,"Incredible to see universal outrage in #Europe over #CharlieHebdo, but double standards when it comes to #Palestinian attacks on #Israel.",
553567076728963073,1,charliehebdo-all-rnr-threads,Zuckerberg on #CharlieHebdo: Facebook will protect free speech http://t.co/xHhVh8IXbX http://t.co/t10RSN5I2s,http://pbs.twimg.com/media/B66qUsIIMAAn9BH.jpg
552837147305455616,1,charliehebdo-all-rnr-threads,Imagine the thousands of Muslims living in France whose lives will never be the same after today. #CharlieHebdo,
552825664307744769,1,charliehebdo-all-rnr-threads,"Muslim can't be terrorist, and terrorist can't be Muslim. I deplore and strongly condemn the inhuman attack against #CharlieHebdo",
552828872379875328,1,charliehebdo-all-rnr-threads,"If criticism of Islam results in violence, this is hard evidence that criticism of Islam is desperately needed.

#CharlieHebdo #Barbarism",
552829217134505985,1,charliehebdo-all-rnr-threads,"Best response to the #Islamic terrorists who attacked #CharlieHebdo, is to republish their cartoons over &amp; over again http://t.co/36GqZUbvwB",http://pbs.twimg.com/media/B6wGcfoIEAAMpEc.jpg
553592023392202752,1,charliehebdo-all-rnr-threads,Some hostages seen leaving Paris kosher market after police raid http://t.co/mavZxj17F7 http://t.co/arlafQgjK0,http://pbs.twimg.com/media/B67BAxfIgAA5HiE.jpg
553583376398319617,1,charliehebdo-all-rnr-threads,Smoke rises from site where Charlie Hebdo suspects holed up http://t.co/3JnzARhAck,http://pbs.twimg.com/media/B664y9cIgAAwanz.jpg
552834996265054208,1,charliehebdo-all-rnr-threads,UKIP's Culture Spokesman @prwhittle: Freedom is the very bedrock of Western democracy. It is non-negotiable. #CharlieHebdo,
552845711289909248,1,charliehebdo-all-rnr-threads,The @NewYorker cartoonist's response to the #CharlieHebdo attack: http://t.co/uxDrVwl4M3,http://pbs.twimg.com/media/B6waPqzIEAA1_IF.png
553110780745629696,1,charliehebdo-all-rnr-threads,"Yesterday, today, tomorrow #JeSuisCharlie http://t.co/bBS9WH7fnh",http://pbs.twimg.com/media/B60LUurIAAA29CH.jpg
553559880599359488,1,charliehebdo-all-rnr-threads,→ http://t.co/sSMzywa1dP Charlie Hebdo cartoons: media around the world chart different courses #CharlieHebdo 943 http://t.co/uIeIo0KsvI,http://pbs.twimg.com/media/B66jx0oIgAIyU6S.jpg
552839972911611904,1,charliehebdo-all-rnr-threads,"#Charlie Hebdo are not just journalists, they are the bravest activists here in #france. love you all",
553135106609922049,1,charliehebdo-all-rnr-threads,I normally don't do politics on here but totally shocked by the events of yesterday and heartened by the world's reaction #JeSuisCharlie,
553583059761897473,1,charliehebdo-all-rnr-threads,Gunfire and smoke reported at Charlie Hebdo suspect hostage scene http://t.co/rBMh3jpZWx http://t.co/71SjFMZBqh,http://pbs.twimg.com/media/B66426aCcAAVocL.png
553567732126736385,1,charliehebdo-all-rnr-threads,"NEW: The #Salafi response to the #Terrorist #ParisShooting #France: “Were they forbidding an evil?” Please spread.

http://t.co/g9QlYdXlUR",
552796625467621376,1,charliehebdo-all-rnr-threads,#CharlieHebdo: Love is stronger than hate. http://t.co/23KHz2OsH3,http://pbs.twimg.com/media/B6vtl26CYAIY1Wj.jpg
552847370489430017,1,charliehebdo-all-rnr-threads,"Fuck Islam and fuck their pedophile prophet. That's all.

#CharlieHebdo http://t.co/LlVvy35DUg",http://pbs.twimg.com/media/B6wbug0IMAASOer.jpg
552805069956329472,1,charliehebdo-all-rnr-threads,"Sirens on my Paris street. Poor Charlie Hebdo, poor families, poor kids who live here, poor local muslims who will get blame, poor Paris",
553131566172737536,1,charliehebdo-all-rnr-threads,Charlie Hebdo shooting: reports of attacks on Mosques in France – live updates http://t.co/MhzOEjovPg,
553567850301231106,1,charliehebdo-all-rnr-threads,unprecedented: Paris ring road empty at Porte de Vincennes 100m fr hostage taking. Armed police everywhere http://t.co/v4pBRHelnk,http://pbs.twimg.com/media/B66rBt_IcAINO19.jpg
552809902956367872,1,charliehebdo-all-rnr-threads,"#CharlieHebdo massacre: modus operandi, efficiency &amp; focus point to jihad returnees, guys trained to kill repeatedly not one-time kamikazes",
552831460236099586,1,charliehebdo-all-rnr-threads,"""I strongly condemn the horrific shooting"" at the offices of #CharlieHebdo, US President Obama says http://t.co/Z0Kp0ZjMGs",
553127546129117184,1,charliehebdo-all-rnr-threads,"France: Since last night, gunfire and bombings have targeted two mosques, a prayer room, and a Muslim family's car. http://t.co/fXrG6y2uvX",
553166907596365824,1,charliehebdo-all-rnr-threads,"#JeSuisCharlie 
They're only cartoons ,or am I also prone to being killed for posting them http://t.co/f0bWALfCPl",http://pbs.twimg.com/media/B60-XdfIQAAD4h1.jpg
552841006799159296,1,charliehebdo-all-rnr-threads,"Dear editors: every time your media organization censors a #CharlieHebdo cartoon, you are enabling and justifying mass murder. Love, Josh",
552823691500072960,1,charliehebdo-all-rnr-threads,#MaryamRajavi strongly condemns criminal attack in Paris and offers her condolences to French Government and people  #CharlieHebdo #Paris,
553491604917334016,1,charliehebdo-all-rnr-threads,The Prophet PBUH never killed anyone for blasphemy. There is no justification is #Islam for #CharlieHebdo murders. Trend #MuslimsForPeace,
553188974811185152,1,charliehebdo-all-rnr-threads,A million copies of Charlie Hebdo will be published on Wednesday http://t.co/LS77tY8ySQ http://t.co/eOYjJxnbpe,http://pbs.twimg.com/media/B61SW2pCIAEIbik.jpg
552833941930274816,1,charliehebdo-all-rnr-threads,There can be no justification whatsoever for such taking of life #CharlieHebdo (2/2),
553153190859141120,1,charliehebdo-all-rnr-threads,Surviving #CharlieHebdo journalists are to publish the magazine's new edition for next week http://t.co/zaGrk24DhJ http://t.co/099l0NuRfH,http://pbs.twimg.com/media/B60x3bHCUAAVv6d.jpg
552804175310901248,1,charliehebdo-all-rnr-threads,Headline from #CharlieHebdo this week: ISIS executes Phorphet Mohamed; police chase terrorists http://t.co/4qqVIjLP8A http://t.co/1zJuiZVLf3,http://pbs.twimg.com/media/B6v0d5tCYAAW28_.jpg
553225828625297408,1,charliehebdo-all-rnr-threads,Here are some short profiles of the four cartoonists who were killed yesterday at Charlie Hebdo: http://t.co/q0cPbnxtBz,
552807536894947329,1,charliehebdo-all-rnr-threads,The attack on Charlie Hebdo is likely to radicalize all sides in the debate about Islam and Islamism. That's what terrorists are aiming for.,
552821570423771136,1,charliehebdo-all-rnr-threads,"French cartoonist Charb among dead in #CharlieHebdo attack, his cartoons often attacked racism and islamophobia. http://t.co/Nmi5g98WO0",http://pbs.twimg.com/media/B6wESc_IIAEfCUa.png
552811319079227393,1,charliehebdo-all-rnr-threads,#CharlieHebdo shooting: what we know so far http://t.co/6YUX5mot92 http://t.co/nC9fYCh6qd,http://pbs.twimg.com/media/B6v69yaIQAUxx2F.png
552836844560609281,1,charliehebdo-all-rnr-threads,"Counter terrorism expert Colonel Mike Dewar says Paris will have been put on ""virtual shutdown"" #CharlieHebdo http://t.co/qDOohI456v",http://pbs.twimg.com/media/B6wSLetCUAAbiPR.png
552978435090681856,1,charliehebdo-all-rnr-threads,Full @GlobeOpinion editorial on slain #CharlieHebdo journalists:  #JeSuisCharlie http://t.co/ouqpug8y9i,http://pbs.twimg.com/media/B6yS9MkCMAAGkV0.jpg
552848653132767232,1,charliehebdo-all-rnr-threads,"Editor Stephane Charbonnier, 4 cartoonists reported killed in #CharlieHebdo attack (AP photo): http://t.co/qTB7uIurjN http://t.co/GjglEVLmLF",http://pbs.twimg.com/media/B6wc66cIQAAwElp.jpg
553590072373968897,1,charliehebdo-all-rnr-threads,"JUST IN: Two brothers responsible for Charlie Hebdo massacre have been killed in Dammartin standoff, according to multiple reports",
553174639158231041,1,charliehebdo-all-rnr-threads,RT @charliesaidthat: The Earth without Art is just 'Eh'. #streetart #JeSuisCharlie http://t.co/Z1ORR69n3e,http://pbs.twimg.com/media/B606RdnCUAAvRsQ.jpg
552844593046097920,1,charliehebdo-all-rnr-threads,"Can't sleep tonight, thoughts with my French cartooning colleagues, their families and loved ones #CharlieHebdo http://t.co/LqIMRCHPgK",http://pbs.twimg.com/media/B6wZOY8CMAA_b6v.jpg
553546679161745408,1,charliehebdo-all-rnr-threads,French police are looking for two more suspects in the #Montrouge shooting: https://t.co/3GAC1myxzZ http://t.co/5wX2rPoGF5,http://pbs.twimg.com/media/B66XxXEIcAADi0b.jpg;http://pbs.twimg.com/media/B66SsSzIMAAmnLC.jpg
552846565950627840,1,charliehebdo-all-rnr-threads,"Maryam Rajavi condemns Charlie Hebdo attack in Paris, offers her condolences to French people and government http://t.co/RZkTHR96wV #iran",
552798200990806016,1,charliehebdo-all-rnr-threads,"Our sympathies &amp; prayers are with the victims, their families &amp; the French people.  #Ahmadiyya Muslims totally condemn murder #CharlieHebdo",
552840155728736256,1,charliehebdo-all-rnr-threads,"#CharlieHebdo's editor Charb, assassinated today, said in 2012:""I prefer to die standing than to live on my knees.""
http://t.co/2RDzpf14VR",http://pbs.twimg.com/media/B6wQ48fCUAA1RMT.jpg
553543467427577858,1,charliehebdo-all-rnr-threads,Freedom of Expression in France not consistent. So how can they claim #IAmCharlieHebdo? Or #JeSuisAhmed? #IamAhmed #IamCharlie #CharlieHebdo,
552847905498103808,1,charliehebdo-all-rnr-threads,France is in shock after brutal attack on satirical newspaper #CharlieHebdo http://t.co/tOtJeEAUJ7,
553097004138913792,1,charliehebdo-all-rnr-threads,One of the best #JeSuisCharlie cartoons I have seen so far by @RteeFufkin http://t.co/VNMqFaJLxW,http://pbs.twimg.com/media/B6z-ySKIQAAWv4z.jpg
552827606715076608,1,charliehebdo-all-rnr-threads,Love is stronger than hate/L'amour plus fort que la haine h/t @bouckap #CharlieHebdo http://t.co/TvgGJIMdr0,http://pbs.twimg.com/media/B6wJxL0IMAAbBdO.jpg
553549680538578944,1,charliehebdo-all-rnr-threads,IN PICTURES: French cops close in on suspected #CharlieHebdo terrorists outside Paris http://t.co/YioY54CqRi http://t.co/IGPF43HRsy,http://pbs.twimg.com/media/B66agEtCEAAkG7y.jpg
